"id"	"novel_name"	"novel_author"	"novel_click"	"novel_count"	"novel_type"	"novel_recommend"	"novel_detail"	"time"	"url"
"311"	"川藏玄镜"	"尚启元"	"9.2万点击"	"22.2万字"	"[玄幻, 盗墓, 冒险, 探宝]"	"51推荐"	"  小说以一个被当地人看作是灾祸降临的麦波展开描述，他为了证明自己不是众人口中的灾星，很小就开始苦练，驰骋在战场上为塔公草原带来安宁。麦波的英武彪捍、聪明勇敢，很快被贡布土司所赏识。麦波为贡布土司拿下了很多的土地，帮助贡布土司成为土司中的霸主。  当麦波的头上逐渐摘掉“灾星”的帽子，成为贡布土司土地上的英雄时，很多人又把目光指向他，害怕他成为贡布土司的威胁。就在这时，旺基土司带领队伍，又一次进攻贡布土司的土地。无奈之下，土司又命令麦波出战。这场战斗非常的艰苦。二少爷雍措想用战争干掉麦波，扫除让自己成为土司的拦路虎。  雍措挟持麦波心爱的女人桑玛，条件是只要在争斗结束后，麦波自杀，雍措会对外宣称麦波是战死，就会放了桑玛。但他万万没有想到桑玛在雍措面前选择了自杀。悲痛之下的麦波，在争斗结束后，提出离开塔公草原的要求。他不想杀死雍措，因为雍措是这个家族唯一的土司继承人。但是贡布土司没有允许，让他继续留下 "	"更新时间：2022-04-04 11:13:47"	"http://www.shuhai.com/book/109975.htm"
"312"	"天玄乱"		"778.2万点击"	"67.7万字"	"[玄幻, 强者]"	"1442推荐"	"  洪荒古地无主无权人兽僧魔四大势力；天佛圣曜天玄万兽魇寂五转大陆天星之界天才似狗界之力界师大界师界尊界宗界圣直至界帝一人一剑屠尽天地邪祟一心一念神魂威慑万物苍生试问苍茫天地万千位面谁主沉浮？  自当手持三千落雷杀出万道轮回。 "	"更新时间：2023-12-14 14:55:17"	"http://www.shuhai.com/book/111462.htm"
"313"	"异世逍遥邪尊"	"雪风"	"80.2万点击"	"103.7万字"	"[玄幻, 废材流, 练功流, 升级, 修仙]"	"141推荐"	"  子曾经曰过：“流氓不可怕，可怕流氓有文化！”  一个现代顶级流氓杀手，穿越到残羽大陆，开始了他逍遥的一生…  人不犯我，我不犯人，人若犯我，杀你全家！ "	"更新时间：2020-12-31 10:37:39"	"http://www.shuhai.com/book/664.htm"
"314"	"伏魔至尊"	"夜半歌行"	"40.7万点击"	"97.9万字"	"[玄幻, 废材流, 练功流, 升级, 修仙]"	"308推荐"	"  古家少爷古流玉，天生九曲逆阳经脉，不能修炼真气，被视为废物，岂知在经脉之下，竟封印着神秘力量。得太冥老人相助打通经脉，圣魔出，风云动，十荒雷霆，天地失色。  神秘而古老的伏盘大陆，到底有着怎样的秘密？古流玉究竟有着怎样的强者之路？他又有着怎么的命运旅途？ "	"更新时间：2021-02-20 16:28:36"	"http://www.shuhai.com/book/1421.htm"
"315"	"我拯救了银河系"	"巨人背影"	"22.1万点击"	"105.3万字"	"[玄幻, 热血, 争霸, 冒险, 爽文]"	"1372推荐"	"  嚣张的平头哥不是正在打别人的脸，就是走在打脸的路上。他不需要记仇，因为有仇就报了。不管是美女帅哥还是武道高手和天外邪魔，不服就干。 "	"更新时间：2019-11-10 17:05:16"	"http://www.shuhai.com/book/54751.htm"
"316"	"美食国度"	"杨昊翰"	"23.6万点击"	"93.0万字"	"[玄幻, 爽文, 腹黑, 狡猾]"	"102推荐"	"  这是一个美食国度。  美食大陆食材无数，但都有毒性，必须炼制才能食用。所有人子民一出生就有两样东西，食谱和炼材鼎。  炼制美食，成就食神，前往梦幻大陆…… "	"更新时间：2021-03-29 23:25:00"	"http://www.shuhai.com/book/57853.htm"
"317"	"帝尊路"	"想吃蛤蟆的天鹅肉"	"8.2万点击"	"19.1万字"	"[玄幻, 战神, 争霸, 无敌流, 洪荒]"	"3推荐"	"  帝尊路不归途  吾从九幽归来，再登天路！ "	"更新时间：2021-02-28 23:08:51"	"http://www.shuhai.com/book/98510.htm"
"318"	"开局被预告死亡"	"千树梨白"	"10.0万点击"	"37.7万字"	"[都市, 系统, 升级, 强者, 脑洞满天飞]"	"12推荐"	"  开局被绑定系统？  起飞？  却被告诉13小时后死亡？  “开什么玩笑啊！美女和成功人生，我全都要！”林枫攥着拳，狠狠说。 "	"更新时间：2021-04-02 20:14:26"	"http://www.shuhai.com/book/98539.htm"
"319"	"我，练拳百年，出关一拳打死了剑神"	"天墓"	"17.4万点击"	"62.8万字"	"[玄幻, 系统, 强者, 无敌流, 爽文]"	"30推荐"	"  玄幻大世界。  宗门林立，大妖横行，人魔并立。  大世界下分36域，平日宁静如水面的天元域却因一位少年的崛起变得热闹了起来…… "	"更新时间：2021-12-18 15:00:00"	"http://www.shuhai.com/book/103324.htm"
"320"	"巫神道"	"食人族"	"16.1万点击"	"43.9万字"	"[悬疑, 道士, 冒险]"	"11推荐"	"  颜子清自幼跟着父亲学习巫觋文化，后黔东南一代出土了一件祭祀用的器皿，颜父前去调查，却神秘失踪。七年之后，颜子清长大成人，前往博物馆去见识当年出土的器皿，无意中直视了巫神像的眼睛，昏厥之后，在虚幻时空的巫陵中醒来，开启了一段神秘莫测的旅途…… "	"更新时间：2021-12-31 20:18:00"	"http://www.shuhai.com/book/109960.htm"
"321"	"盖世神兵"		"636.4万点击"	"72.2万字"	"[玄幻, 强者, 热血, 特种兵]"	"944推荐"	"  他是昔日特种兵王者，身负重伤后另有奇遇，肩负重任，孤胆打拼，走上一条布满荆棘之路；他是为了兄弟而两肋插刀，为了红颜流血不流泪的英雄；他重情重义，对待敌人下手从不留情，温柔缠绵于各路红颜，最终却平淡了此一生……潇潇洒洒的来，轰轰烈烈的退，留下了神兵的传说，盖世之传奇！ "	"更新时间：2023-12-14 16:52:01"	"http://www.shuhai.com/book/111487.htm"
"322"	"凡人修真录"		"690.6万点击"	"46.4万字"	"[修真, 修仙]"	"1748推荐"	"  一个在火灾失去所有亲人的山区小男孩，在机缘巧合之下进入了一个没落修真门派，从此踏上了艰难的修仙之路。 "	"更新时间：2023-12-14 15:40:08"	"http://www.shuhai.com/book/111476.htm"
"323"	"圣炎王道"		"708.8万点击"	"54.0万字"	"[玄幻, 练功流]"	"1790推荐"	"  初为灵段，得灵光者，可入尊得灵脉者，入玄影幻之灵境踏天地之三尊，为皇者闯八大神劫，握天地之生灵，成主宰。  强大宗族，忽然遭遇灭门之灾，是什么让这个无人能及的强大宗族败落，这背后有隐藏着什么秘密？  十五岁的龙炎力量觉醒，他能否复兴这个家族？ "	"更新时间：2023-12-14 17:22:01"	"http://www.shuhai.com/book/111498.htm"
"324"	"终极武神"	"晶晶司南"	"49.6万点击"	"104.4万字"	"[玄幻, 废材流, 练功流, 升级, 修仙]"	"2139推荐"	"  两次穿越三世为人，携带精妙的剑法，在万千强者丛林独树一帜，耀眼升起。凭借精妙的阵法，设关卡，摆大阵，威慑群雄，坐拥美女，一展雄风。 "	"更新时间：2020-11-03 13:20:14"	"http://www.shuhai.com/book/759.htm"
"325"	"鸿蒙仙猿"	"何太极"	"55.9万点击"	"97.2万字"	"[修真, 废材流, 练功流, 升级, 修仙]"	"568推荐"	"  上古修炼肉身最为强横的功法，得九件猿魔至宝，可成就无上猿魔真身，破碎太虚！  吞吸天下气运，妖族灵气，慑服万妖，吞蛤大法，口衔日月，妖族无上法门！  PS：新书《阴阳天眼》已经上传，兄弟们帮你忙收藏起来，等养肥了再杀！ "	"更新时间：2019-03-27 00:08:04"	"http://www.shuhai.com/book/1404.htm"
"326"	"大唐诏主"	"阮镇"	"82.6万点击"	"63.4万字"	"[历史, 隋唐]"	"8718推荐"	"  大唐诏主蒙照源，处于极度弱势，却没有被强权镇住。  困苦之中，不乏多姿多彩的爱情。  于衰败中挺立起来的男人，才是真正的男子汉。 "	"更新时间：2017-06-24 23:30:00"	"http://www.shuhai.com/book/40580.htm"
"327"	"星火剑神"	"小寞"	"162.4万点击"	"72.3万字"	"[玄幻, 剑]"	"52推荐"	"  星外宇宙的超级智脑选择了东玄大陆的赵峰，从此走向世界巅峰。  斗兽王、枪决仇敌、暴打天才、抢资源、炼丹炼器更是不在话下…… "	"更新时间：2018-10-15 14:40:24"	"http://www.shuhai.com/book/46411.htm"
"328"	"七胎奶爸：我靠养娃变首富"	"小碗混沌"	"27.5万点击"	"45.5万字"	"[都市, 热血, 爽文]"	"16推荐"	"  林诚原本是豪门大少，但是因为父亲投资失败之后，背负巨债，以至于父亲坐牢，林诚在颓废了几个月之后，打算先找一份工作糊口，却不曾想，却在总裁办公室中，遇见了一年前的那个女人，居然对林诚态度还算不错，并且告诉林诚，他们两人有了孩子，而且一开口，就是七个！ "	"更新时间：2021-04-21 08:18:00"	"http://www.shuhai.com/book/101469.htm"
"329"	"神医扮演系统"	" 问海"	"6.9万点击"	"26.8万字"	"[都市, 神医, 系统, 升级]"	"0推荐"	"  为生计奔波劳累的周清，意外获得人设扮演系统。  意气风发的少年医圣人设，蛰伏豪门的绝代医婿人设，万人敬仰的无双神医人设。  一种人设，便是一段人生。  独属于周清的巅峰人生之旅就此开启！ "	"更新时间：2023-12-22 20:00:00"	"http://www.shuhai.com/book/110941.htm"
"330"	"风流少年玩转天下"		"575.5万点击"	"77.4万字"	"[都市, 回归]"	"1792推荐"	"  世界之大，无奇不有。人的智慧，无穷无尽。人死后，如果最后一刻的意念精神足够强大，那么他就可以由精神幻化成那种“东西”。如果意念精神不够，则肉去神灭，不复存在。那种“东西”。在东方，我们称之为鬼。在西方，则被称之为幽灵或者是灵魂。但在北城，鬼这个东西它是有一个专用的名词，叫做“自主灵魂意识体”…… "	"更新时间：2023-12-14 17:33:32"	"http://www.shuhai.com/book/111500.htm"
"331"	"妙手小医圣"	"信封无言"	"19.3万点击"	"55.3万字"	"[玄幻, 神医, 轻松, 假装大佬, 大圆满]"	"161推荐"	"  人心叵测，这世上人人各怀鬼胎，你我不分彼此，要想立足，就得有一些该有的手段和胆识，那么白手也可起家……  看一个小小实习生如何飞跃为商界精英大佬的奋斗旅程，就在此书之中。 "	"更新时间：2021-05-30 21:36:56"	"http://www.shuhai.com/book/90537.htm"
"332"	"超级全能电脑"	"跳动的硬币"	"84.2万点击"	"97.2万字"	"[都市, 热血]"	"187推荐"	"  一个普通的高中生，一次车祸醒来之后发现自己的身体被人稙入了智能电脑，命运从这一刻开始改变。  美女，金钱，权力，地位，来吧！ "	"更新时间：2013-08-08 00:30:14"	"http://www.shuhai.com/book/4589.htm"
"333"	"兽魂圣帝"	"辰西"	"33.6万点击"	"55.6万字"	"[玄幻, 强者]"	"159推荐"	"  混沌初开，盘古大神开天辟地，清者升，浊者沉。形成了独特的战宠出没的大陆——化育大陆！  大陆之上灵修为主，共分的七大境界分别为集灵、化灵、天纹，育灵，斩身，征天、圣煜。各大境界有分别对应七域分着七各阶段，七七四十九天劫过后才得正位。  至于别的境界只有传说，没有人真正的见过，更没有人站在那里。  不过一个树里的孩子却能翻天覆地，打破了传统的修炼规格，着实让人难以置信。  随书前进，一探为何？ "	"更新时间：2017-02-21 17:42:14"	"http://www.shuhai.com/book/40233.htm"
"334"	"摊牌了，我是吞天兽"	"诡叔"	"16.4万点击"	"55.9万字"	"[玄幻, 系统, 洪荒, 霸气]"	"0推荐"	"  史前洪荒世界，一个蛮兽纵横的世界，一个弱肉强食的世界，男主穿越成外表为二哈的吞天犼，绑定万界直播系统开启了逆天升级的人生。 "	"更新时间：2021-04-29 09:24:00"	"http://www.shuhai.com/book/101483.htm"
"335"	"万剑邪尊"	"淡月小天"	"128.4万点击"	"72.6万字"	"[玄幻, 爽文]"	"36推荐"	"  一剑在手，杀尽天下罪恶。  试问当世谁人敢称天下第一，唯夏言是也。  这辽阔的大地任你踏，千万子民任你使，你就是他们的主，他们的王，他们的神。 "	"更新时间：2021-02-20 09:35:02"	"http://www.shuhai.com/book/38266.htm"
"336"	"钓宝诡事"	"农夫仙拳"	"44.0万点击"	"114.5万字"	"[悬疑, 鉴宝, 盗墓, 风水, 冒险]"	"29推荐"	"  我家祖传一条神秘钓鱼杆，不是用来钓鱼，而是用来钓宝！ "	"更新时间：2022-06-02 20:18:00"	"http://www.shuhai.com/book/109974.htm"
"337"	"天正相师之断龙诀"	"想吃蛤蟆的天鹅肉"	"20.5万点击"	"13.5万字"	"[悬疑, 道士, 盗墓, 山村, 冒险]"	"205推荐"	"  拂去岁月的尘埃，千年不灭的古老传说再次于偏远的农村出现。  长生不死的秘密，风水堪舆的神奇、三十而亡的宿命……  葬魂谣、养尸地、藏龙穴、无头尸、穿堂煞、鬼嫁衣……  山野乡村的诡秘传说接踵而来……  一切，都因为我有一双异于常人的眼睛。 "	"更新时间：2020-08-05 16:17:25"	"http://www.shuhai.com/book/59181.htm"
"338"	"胡葱峁扶贫致富记"	"肖一"	"4.3万点击"	"25.9万字"	"[都市, 励志]"	"0推荐"	"  胡葱峁是地处秦岭山脉的尾端边远山区的一个冲儿，历来这里是以铁定的“穷”字而著称。陈大来这位全国优秀的民营企业家被邀请前来，在短短的七年之内，他领导胡葱峁人不但脱了贫，而且还致上了富，并规划着在不久的将来还要奔上小康。 "	"更新时间：2021-09-17 14:00:00"	"http://www.shuhai.com/book/58557.htm"
"339"	"最强葬神系统"	"草满园"	"72.8万点击"	"74.0万字"	"[玄幻, 练功流]"	"5推荐"	"  修行之路，逆天而行，踏破苍穹之道，一路之上走出星辰困阻，踏遍万里星空，直杀上九天仙界，埋葬诸天神灵！  葬神空间的背后，又隐藏着怎样的秘密？我苏休也要只手拨云见青天！ "	"更新时间：2017-08-01 11:29:55"	"http://www.shuhai.com/book/40608.htm"
"340"	"秦岭新儿女"	"夕阳无限"	"174.2万点击"	"35.8万字"	"[都市, 热血, 山村, 阳光, 励志]"	"0推荐"	"  以作者亲自采访过的秦岭山春风里村为原型，以村中名桃、李、杏的三位青年人求学、打工、创业、艰苦奋斗的经历为主线，以他们之间的爱情纠葛、思想变化、事业成就为内容，全面而具体地描写了在全国改革创新大潮中，山区人民，特别是年轻一代的进步和发展。故事情节跌宕起伏，委婉曲折，感人肺腑，发人深思，催人奋进。文字叙述细腻、流畅、优美。歌颂了改革开放四十年给国家人民带来的思想转变和幸福生活。 "	"更新时间：2021-10-22 18:35:00"	"http://www.shuhai.com/book/90408.htm"
"341"	"神魔灵主"		"419.7万点击"	"72.6万字"	"[玄幻]"	"1943推荐"	"  隐忍少年，逆境崛起，氏族纷争，经历考验，叱咤风云。他是众神眼中的魔鬼，是魔人眼中最恐怖的神明，他并非神也，并非魔。 "	"更新时间：2023-12-15 10:58:53"	"http://www.shuhai.com/book/111509.htm"
"342"	"轮回魔神"	"黑幕底十三"	"84.1万点击"	"174.5万字"	"[玄幻, 丹药, 刑侦, 争霸, 风水]"	"73推荐"	"  “我去，我没死！”龙麒不敢相信。蚩尤魔神来到异界能干什么，祸害苍生呗，什么，看不起我，你咬我啊。  功法，丹药，武器，财宝，应有尽有。  在轮回大陆，一不小心打死个爱自己修为高的人，一不小心得到了天材地宝，一不小心成为了大陆巅峰，羡慕啊，你咬我啊。  轮回魔神****，希望喜欢本书的加入，十三拜谢 "	"更新时间：2019-04-24 16:34:31"	"http://www.shuhai.com/book/40670.htm"
"343"	"阴人往事"	"星尘光"	"71.3万点击"	"107.6万字"	"[悬疑, 爽文]"	"21推荐"	"  好友好心收留我，却怂恿我带着他的童养媳私奔，他的童养媳却对我…… "	"更新时间：2017-01-12 18:15:33"	"http://www.shuhai.com/book/39755.htm"
"344"	"万域斗神"	"三昧"	"14.7万点击"	"110.8万字"	"[玄幻, 系统, 练功流, 升级]"	"28推荐"	"  经历武宗入门考核，外门弟子考核，内门弟子考核，天骄弟子考核，主角一路脚踏各个天骄，成为武宗道子！ "	"更新时间：2021-04-30 11:30:00"	"http://www.shuhai.com/book/90611.htm"
"345"	"末世异能"		"770.9万点击"	"71.8万字"	"[科幻]"	"1435推荐"	"  H市，这里是众人向往的圣地。唯有不为人知的是，这所研究所究竟是研究什么不得而知了，只有世道上流传几句话。什么盘古开天地的源头之地就在这，补天之石掉落在这，月球之眼，外星生物，什么什么奇葩谣言一下子涌出来。 "	"更新时间：2023-12-15 10:51:44"	"http://www.shuhai.com/book/111506.htm"
